TS;Test;Model;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623336240000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,53;-20,51;-7,45
1623336241000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,5;6,53;-20,5;-7,45
1623336241000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336241000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,47;-20,57;-7,51
1623336242000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,34;6,38;-20,66;-7,6
1623336242000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,38;6,42;-20,62;-7,56
1623336243000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,32;6,35;-20,68;-7,63
1623336243000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,37;6,4;-20,63;-7,58
1623336244000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,5;6,53;-20,5;-7,45
1623336244000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,55
1623336245000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,44;-20,59;-7,54
1623336245000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336245000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336246000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,48;6,52;-20,52;-7,46
